Frame,Centroid_X,Centroid_Y,Movement (pixels)
593,82,117,1.0
594,82,118,1.0
595,83,117,1.4142135623730951
596,82,117,1.0
597,82,118,1.0
598,81,119,1.4142135623730951
599,81,118,1.0
600,81,118,0.0
601,82,118,1.0
602,82,118,0.0
603,82,117,1.0
604,82,117,0.0
605,81,118,1.4142135623730951
606,82,118,1.0
607,82,118,0.0
608,82,117,1.0
609,82,118,1.0
610,82,118,0.0
611,81,118,1.0
612,82,118,1.0
613,82,118,0.0
614,82,117,1.0
615,82,118,1.0
616,82,118,0.0
617,82,118,0.0
618,82,118,0.0
619,82,117,1.0
620,82,118,1.0
621,83,117,1.4142135623730951
622,82,117,1.0
623,81,118,1.4142135623730951
624,82,118,1.0
625,82,118,0.0
626,82,118,0.0
627,83,117,1.4142135623730951
628,82,118,1.4142135623730951
629,82,117,1.0
630,83,117,1.0
631,82,118,1.4142135623730951
632,81,118,1.0
633,81,118,0.0
634,81,118,0.0
635,82,118,1.0
636,81,118,1.0
637,81,118,0.0
638,82,118,1.0
639,82,118,0.0
640,82,118,0.0
641,82,118,0.0
642,82,117,1.0
643,82,118,1.0
644,81,118,1.0
645,82,118,1.0
646,82,118,0.0
647,82,118,0.0
648,83,117,1.4142135623730951
649,82,118,1.4142135623730951
650,82,118,0.0
651,81,118,1.0
652,81,118,0.0
653,82,118,1.0
654,82,118,0.0
655,82,117,1.0
656,82,118,1.0
657,82,118,0.0
658,81,118,1.0
659,81,118,0.0
660,81,118,0.0
661,82,118,1.0
662,82,118,0.0
663,82,117,1.0
664,82,117,0.0
665,82,117,0.0
666,81,118,1.4142135623730951
667,82,118,1.0
668,82,118,0.0
669,82,117,1.0
670,81,118,1.4142135623730951
671,81,118,0.0
672,82,118,1.0
673,82,118,0.0
674,82,118,0.0
675,82,118,0.0
676,81,118,1.0
677,82,117,1.4142135623730951
678,81,118,1.4142135623730951
679,82,118,1.0
680,82,118,0.0
681,81,118,1.0
682,81,118,0.0
683,82,117,1.4142135623730951
684,82,118,1.0
685,82,118,0.0
686,82,118,0.0
687,81,118,1.0
688,81,118,0.0
689,81,118,0.0
690,83,117,2.23606797749979
691,81,118,2.23606797749979
692,81,118,0.0
693,82,117,1.4142135623730951
694,82,117,0.0
695,82,118,1.0
696,82,117,1.0
697,82,118,1.0
698,82,117,1.0
699,82,118,1.0
700,82,118,0.0
701,82,118,0.0
702,83,117,1.4142135623730951
703,82,118,1.4142135623730951
704,81,119,1.4142135623730951
705,81,118,1.0
706,82,118,1.0
707,82,117,1.0
708,82,118,1.0
709,82,117,1.0
710,82,117,0.0
711,82,117,0.0
712,82,118,1.0
713,82,118,0.0
714,82,118,0.0
715,82,118,0.0
716,81,118,1.0
717,81,118,0.0
718,82,118,1.0
719,81,118,1.0
720,82,118,1.0
721,82,118,0.0
722,82,117,1.0
723,83,117,1.0
724,82,118,1.4142135623730951
725,81,118,1.0
726,81,118,0.0
727,81,118,0.0
728,81,118,0.0
729,82,117,1.4142135623730951
730,82,118,1.0
731,82,118,0.0
732,82,117,1.0
733,83,117,1.0
734,83,117,0.0
735,82,117,1.0
736,82,118,1.0
737,82,118,0.0
738,82,118,0.0
739,82,118,0.0
740,82,118,0.0
741,81,118,1.0
742,82,118,1.0
743,82,118,0.0
744,81,118,1.0
745,82,118,1.0
746,82,118,0.0
747,83,117,1.4142135623730951
748,82,118,1.4142135623730951
749,82,118,0.0
750,81,118,1.0
751,81,118,0.0
752,82,118,1.0
753,81,118,1.0
754,82,118,1.0
755,82,117,1.0
756,82,118,1.0
757,82,118,0.0
758,82,118,0.0
759,81,118,1.0
760,82,118,1.0
761,82,118,0.0
762,82,118,0.0
763,81,118,1.0
764,81,118,0.0
765,82,118,1.0
766,82,117,1.0
767,82,118,1.0
768,82,117,1.0
769,82,118,1.0
770,81,118,1.0
771,82,118,1.0
772,82,117,1.0
773,83,117,1.0
774,83,117,0.0
775,82,118,1.4142135623730951
776,82,117,1.0
777,82,118,1.0
778,82,118,0.0
779,81,118,1.0
780,82,118,1.0
781,82,118,0.0
782,81,118,1.0
783,82,118,1.0
784,82,118,0.0
785,81,118,1.0
786,82,118,1.0
787,82,118,0.0
788,81,118,1.0
789,81,118,0.0
790,82,117,1.4142135623730951
791,82,118,1.0
792,82,118,0.0
793,82,118,0.0
794,81,118,1.0
795,82,118,1.0
796,81,119,1.4142135623730951
797,82,118,1.4142135623730951
798,82,118,0.0
799,82,118,0.0
800,82,118,0.0
801,82,118,0.0
802,82,118,0.0
803,82,118,0.0
804,81,118,1.0
805,82,117,1.4142135623730951
806,81,118,1.4142135623730951
807,82,117,1.4142135623730951
808,82,118,1.0
809,81,118,1.0
810,83,117,2.23606797749979
811,82,118,1.4142135623730951
812,82,117,1.0
813,82,117,0.0
814,82,118,1.0
815,81,118,1.0
816,82,118,1.0
817,83,117,1.4142135623730951
818,82,117,1.0
819,82,118,1.0
820,81,118,1.0
821,82,118,1.0
822,82,117,1.0
823,82,118,1.0
824,82,118,0.0
825,82,118,0.0
826,81,118,1.0
827,82,118,1.0
828,82,118,0.0
829,81,118,1.0
830,82,118,1.0
831,82,118,0.0
832,82,117,1.0
833,82,117,0.0
834,82,118,1.0
835,83,117,1.4142135623730951
836,83,117,0.0
837,82,118,1.4142135623730951
838,82,117,1.0
839,82,118,1.0
840,82,117,1.0
841,83,117,1.0
842,82,118,1.4142135623730951
843,81,118,1.0
844,82,118,1.0
845,82,118,0.0
846,82,118,0.0
847,82,118,0.0
848,82,118,0.0
849,81,118,1.0
850,82,118,1.0
851,83,117,1.4142135623730951
852,82,118,1.4142135623730951
853,82,118,0.0
854,81,118,1.0
855,82,118,1.0
856,82,118,0.0
857,82,118,0.0
858,81,118,1.0
859,82,118,1.0
860,82,118,0.0
861,82,118,0.0
862,81,118,1.0
863,82,118,1.0
864,81,118,1.0
865,82,117,1.4142135623730951
866,82,118,1.0
867,83,118,1.0
868,82,118,1.0
869,82,118,0.0
870,82,117,1.0
871,83,117,1.0
872,82,117,1.0
873,82,118,1.0
874,83,117,1.4142135623730951
875,81,118,2.23606797749979
876,81,118,0.0
877,82,118,1.0
878,81,118,1.0
879,82,118,1.0
880,82,118,0.0
881,82,117,1.0
882,82,118,1.0
883,82,118,0.0
884,81,118,1.0
885,83,117,2.23606797749979
886,83,117,0.0
887,82,118,1.4142135623730951
888,81,118,1.0
889,82,117,1.4142135623730951
890,82,117,0.0
891,81,118,1.4142135623730951
892,83,116,2.8284271247461903
893,83,117,1.0
894,82,118,1.4142135623730951
895,81,118,1.0
896,82,118,1.0
897,83,117,1.4142135623730951
898,82,117,1.0
899,82,118,1.0
900,82,118,0.0
901,82,118,0.0
902,81,118,1.0
903,81,118,0.0
904,81,118,0.0
905,82,118,1.0
906,81,118,1.0
907,82,118,1.0
908,82,118,0.0
909,83,117,1.4142135623730951
910,82,118,1.4142135623730951
911,82,118,0.0
912,82,118,0.0
913,82,118,0.0
914,83,117,1.4142135623730951
915,82,118,1.4142135623730951
916,82,117,1.0
917,81,119,2.23606797749979
918,82,118,1.4142135623730951
919,83,117,1.4142135623730951
920,81,118,2.23606797749979
921,83,117,2.23606797749979
922,82,118,1.4142135623730951
923,82,118,0.0
924,83,117,1.4142135623730951
925,82,118,1.4142135623730951
926,81,118,1.0
927,81,118,0.0
928,81,118,0.0
929,82,117,1.4142135623730951
930,81,118,1.4142135623730951
931,82,118,1.0
932,82,117,1.0
933,83,117,1.0
934,81,118,2.23606797749979
935,81,118,0.0
936,82,118,1.0
937,82,118,0.0
938,82,118,0.0
939,83,117,1.4142135623730951
940,82,118,1.4142135623730951
941,82,118,0.0
942,81,118,1.0
943,81,118,0.0
944,81,118,0.0
945,81,118,0.0
946,82,118,1.0
947,81,118,1.0
948,82,118,1.0
949,82,118,0.0
950,81,118,1.0
951,83,117,2.23606797749979
952,81,118,2.23606797749979
953,82,118,1.0
954,82,117,1.0
955,83,117,1.0
956,82,118,1.4142135623730951
957,82,118,0.0
958,82,118,0.0
959,82,118,0.0
960,81,118,1.0
961,82,118,1.0
962,81,118,1.0
963,81,118,0.0
964,81,118,0.0
965,82,118,1.0
966,82,118,0.0
967,82,117,1.0
968,83,117,1.0
969,83,117,0.0
970,82,118,1.4142135623730951
971,82,118,0.0
972,82,118,0.0
973,82,118,0.0
974,82,118,0.0
975,81,118,1.0
976,82,118,1.0
977,82,118,0.0
978,81,118,1.0
979,82,117,1.4142135623730951
980,81,118,1.4142135623730951
981,82,118,1.0
982,82,117,1.0
983,83,117,1.0
984,81,118,2.23606797749979
985,81,118,0.0
986,82,118,1.0
987,82,117,1.0
988,82,117,0.0
989,82,117,0.0
990,81,118,1.4142135623730951
991,82,118,1.0
992,81,118,1.0
993,82,118,1.0
994,83,117,1.4142135623730951
995,81,118,2.23606797749979
996,82,118,1.0
997,82,117,1.0
998,82,117,0.0
999,82,118,1.0
