Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,97,140,0,0,0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
1,99,115,2,-25,25.079872407968907,129.79095114430405,30,311.0302939414978,30,4.326365038143468
2,96,79,-3,-36,36.124783736376884,129.79095114430405,30,311.0302939414978,30,4.326365038143468
3,99,148,3,69,69.06518659932803,129.79095114430405,30,311.0302939414978,30,4.326365038143468
4,97,141,-2,-7,7.280109889280518,129.79095114430405,30,311.0302939414978,30,4.326365038143468
5,96,57,-1,-84,84.00595217006948,129.79095114430405,30,311.0302939414978,30,4.326365038143468
6,97,74,1,17,17.029386365926403,129.79095114430405,30,311.0302939414978,30,4.326365038143468
7,98,147,1,73,73.00684899377592,129.79095114430405,30,311.0302939414978,30,4.326365038143468
8,98,143,0,-4,4.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
9,96,58,-2,-85,85.0235261559999,129.79095114430405,30,311.0302939414978,30,4.326365038143468
10,96,70,0,12,12.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
11,98,146,2,76,76.02631123499285,129.79095114430405,30,311.0302939414978,30,4.326365038143468
12,97,144,-1,-2,2.23606797749979,129.79095114430405,30,311.0302939414978,30,4.326365038143468
13,97,59,0,-85,85.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
14,95,134,-2,75,75.02666192761077,129.79095114430405,30,311.0302939414978,30,4.326365038143468
15,99,108,4,-26,26.30589287593181,129.79095114430405,30,311.0302939414978,30,4.326365038143468
16,97,80,-2,-28,28.071337695236398,129.79095114430405,30,311.0302939414978,30,4.326365038143468
17,97,60,0,-20,20.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
18,96,136,-1,76,76.00657866263946,129.79095114430405,30,311.0302939414978,30,4.326365038143468
19,99,110,3,-26,26.1725046566048,129.79095114430405,30,311.0302939414978,30,4.326365038143468
20,97,82,-2,-28,28.071337695236398,129.79095114430405,30,311.0302939414978,30,4.326365038143468
21,99,150,2,68,68.0294054067798,129.79095114430405,30,311.0302939414978,30,4.326365038143468
22,95,137,-4,-13,13.601470508735444,129.79095114430405,30,311.0302939414978,30,4.326365038143468
23,99,112,4,-25,25.317977802344327,129.79095114430405,30,311.0302939414978,30,4.326365038143468
24,94,89,-5,-23,23.53720459187964,129.79095114430405,30,311.0302939414978,30,4.326365038143468
25,99,150,5,61,61.204574992397426,129.79095114430405,30,311.0302939414978,30,4.326365038143468
26,95,139,-4,-11,11.704699910719626,129.79095114430405,30,311.0302939414978,30,4.326365038143468
27,95,56,0,-83,83.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
28,94,82,-1,26,26.019223662515376,129.79095114430405,30,311.0302939414978,30,4.326365038143468
29,98,149,4,67,67.11929677819934,129.79095114430405,30,311.0302939414978,30,4.326365038143468
30,97,74,-1,-75,75.0066663703967,129.79095114430405,30,311.0302939414978,30,4.326365038143468
31,95,57,-2,-17,17.11724276862369,129.79095114430405,30,311.0302939414978,30,4.326365038143468
32,99,130,4,73,73.10950690573696,129.79095114430405,30,311.0302939414978,30,4.326365038143468
33,99,103,0,-27,27.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
34,97,125,-2,22,22.090722034374522,129.79095114430405,30,311.0302939414978,30,4.326365038143468
35,98,149,1,24,24.020824298928627,129.79095114430405,30,311.0302939414978,30,4.326365038143468
36,97,66,-1,-83,83.00602387778854,129.79095114430405,30,311.0302939414978,30,4.326365038143468
37,97,56,0,-10,10.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
38,97,119,0,63,63.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
39,97,91,0,-28,28.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
40,97,67,0,-24,24.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
41,96,56,-1,-11,11.045361017187261,129.79095114430405,30,311.0302939414978,30,4.326365038143468
42,99,122,3,66,66.06814663663572,129.79095114430405,30,311.0302939414978,30,4.326365038143468
43,98,94,-1,-28,28.0178514522438,129.79095114430405,30,311.0302939414978,30,4.326365038143468
44,97,69,-1,-25,25.019992006393608,129.79095114430405,30,311.0302939414978,30,4.326365038143468
45,94,146,-3,77,77.05841939723393,129.79095114430405,30,311.0302939414978,30,4.326365038143468
46,99,124,5,-22,22.561028345356956,129.79095114430405,30,311.0302939414978,30,4.326365038143468
47,95,61,-4,-63,63.12685640834652,129.79095114430405,30,311.0302939414978,30,4.326365038143468
48,97,141,2,80,80.02499609497022,129.79095114430405,30,311.0302939414978,30,4.326365038143468
49,97,83,0,-58,58.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
50,97,149,0,66,66.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
51,98,139,1,-10,10.04987562112089,129.79095114430405,30,311.0302939414978,30,4.326365038143468
52,97,56,-1,-83,83.00602387778854,129.79095114430405,30,311.0302939414978,30,4.326365038143468
53,96,86,-1,30,30.01666203960727,129.79095114430405,30,311.0302939414978,30,4.326365038143468
54,97,149,1,63,63.00793600809346,129.79095114430405,30,311.0302939414978,30,4.326365038143468
55,98,74,1,-75,75.0066663703967,129.79095114430405,30,311.0302939414978,30,4.326365038143468
56,97,57,-1,-17,17.029386365926403,129.79095114430405,30,311.0302939414978,30,4.326365038143468
57,96,79,-1,22,22.02271554554524,129.79095114430405,30,311.0302939414978,30,4.326365038143468
58,98,101,2,22,22.090722034374522,129.79095114430405,30,311.0302939414978,30,4.326365038143468
59,98,75,0,-26,26.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
60,97,57,-1,-18,18.027756377319946,129.79095114430405,30,311.0302939414978,30,4.326365038143468
61,100,131,3,74,74.06078584514209,129.79095114430405,30,311.0302939414978,30,4.326365038143468
62,97,103,-3,-28,28.160255680657446,129.79095114430405,30,311.0302939414978,30,4.326365038143468
63,98,77,1,-26,26.019223662515376,129.79095114430405,30,311.0302939414978,30,4.326365038143468
64,94,149,-4,72,72.11102550927978,129.79095114430405,30,311.0302939414978,30,4.326365038143468
65,99,133,5,-16,16.76305461424021,129.79095114430405,30,311.0302939414978,30,4.326365038143468
66,97,105,-2,-28,28.071337695236398,129.79095114430405,30,311.0302939414978,30,4.326365038143468
67,96,116,-1,11,11.045361017187261,129.79095114430405,30,311.0302939414978,30,4.326365038143468
68,94,149,-2,33,33.06055050963308,129.79095114430405,30,311.0302939414978,30,4.326365038143468
69,99,135,5,-14,14.866068747318506,129.79095114430405,30,311.0302939414978,30,4.326365038143468
70,95,55,-4,-80,80.09993757800315,129.79095114430405,30,311.0302939414978,30,4.326365038143468
71,95,107,0,52,52.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
72,94,149,-1,42,42.01190307520001,129.79095114430405,30,311.0302939414978,30,4.326365038143468
73,100,136,6,-13,14.317821063276353,129.79095114430405,30,311.0302939414978,30,4.326365038143468
74,97,109,-3,-27,27.16615541441225,129.79095114430405,30,311.0302939414978,30,4.326365038143468
75,95,98,-2,-11,11.180339887498949,129.79095114430405,30,311.0302939414978,30,4.326365038143468
76,93,149,-2,51,51.03920062069938,129.79095114430405,30,311.0302939414978,30,4.326365038143468
77,99,138,6,-11,12.529964086141668,129.79095114430405,30,311.0302939414978,30,4.326365038143468
78,97,112,-2,-26,26.076809620810597,129.79095114430405,30,311.0302939414978,30,4.326365038143468
79,95,89,-2,-23,23.08679276123039,129.79095114430405,30,311.0302939414978,30,4.326365038143468
80,93,148,-2,59,59.033888572581766,129.79095114430405,30,311.0302939414978,30,4.326365038143468
81,97,73,4,-75,75.1065909225016,129.79095114430405,30,311.0302939414978,30,4.326365038143468
82,95,56,-2,-17,17.11724276862369,129.79095114430405,30,311.0302939414978,30,4.326365038143468
83,95,82,0,26,26.0,129.79095114430405,30,311.0302939414978,30,4.326365038143468
84,93,148,-2,66,66.03029607687671,129.79095114430405,30,311.0302939414978,30,4.326365038143468
85,97,75,4,-73,73.10950690573696,129.79095114430405,30,311.0302939414978,30,4.326365038143468
86,96,56,-1,-19,19.026297590440446,129.79095114430405,30,311.0302939414978,30,4.326365038143468
87,95,76,-1,20,20.024984394500787,129.79095114430405,30,311.0302939414978,30,4.326365038143468
88,93,147,-2,71,71.02816342831905,129.79095114430405,30,311.0302939414978,30,4.326365038143468
