Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,81,81,0,0,0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
1,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
2,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
3,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
4,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
5,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
6,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
7,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
8,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
9,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
10,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
11,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
12,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
13,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
14,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
15,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
16,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
17,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
18,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
19,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
20,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
21,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
22,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
23,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
24,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
25,81,81,0,0,0.0,226.30709116955754,30,30.800639390945435,30,7.543569705651918
