Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,37,92,0,0,0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
1,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
2,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
3,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
4,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
5,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
6,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
7,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
8,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
9,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
10,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
11,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
12,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
13,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
14,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
15,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
16,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
17,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
18,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
19,37,91,1,-1,1.4142135623730951,234.20023475035762,30,270.62399220466614,30,7.806674491678588
20,36,92,-1,1,1.4142135623730951,234.20023475035762,30,270.62399220466614,30,7.806674491678588
21,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
22,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
23,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
24,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
25,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
26,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
27,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
28,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
29,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
30,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
31,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
32,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
33,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
34,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
35,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
36,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
37,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
38,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
39,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
40,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
41,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
42,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
43,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
44,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
45,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
46,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
47,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
48,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
49,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
50,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
51,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
52,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
53,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
54,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
55,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
56,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
57,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
58,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
59,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
60,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
61,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
62,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
63,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
64,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
65,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
66,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
67,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
68,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
69,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
70,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
71,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
72,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
73,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
74,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
75,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
76,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
77,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
78,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
79,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
80,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
81,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
82,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
83,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
84,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
85,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
86,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
87,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
88,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
89,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
90,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
91,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
92,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
93,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
94,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
95,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
96,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
97,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
98,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
99,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
100,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
101,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
102,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
103,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
104,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
105,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
106,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
107,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
108,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
109,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
110,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
111,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
112,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
113,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
114,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
115,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
116,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
117,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
118,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
119,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
120,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
121,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
122,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
123,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
124,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
125,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
126,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
127,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
128,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
129,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
130,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
131,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
132,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
133,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
134,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
135,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
136,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
137,37,92,1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
138,36,92,-1,0,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
139,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
140,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
141,36,92,0,0,0.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
142,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
143,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
144,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
145,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
146,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
147,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
148,36,91,0,-1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
149,36,92,0,1,1.0,234.20023475035762,30,270.62399220466614,30,7.806674491678588
