Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
1,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
2,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
3,90,73,0,0,0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
4,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
5,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
6,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
7,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
8,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
9,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
10,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
11,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
12,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
13,90,70,0,-3,3.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
14,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
15,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
16,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
17,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
18,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
19,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
20,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
21,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
22,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
23,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
24,90,72,0,2,2.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
25,90,68,0,-4,4.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
26,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
27,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
28,90,83,0,15,15.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
29,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
30,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
31,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
32,90,80,0,-3,3.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
33,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
34,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
35,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
36,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
37,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
38,90,69,0,-11,11.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
39,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
40,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
41,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
42,89,84,-1,15,15.033296378372908,41.25076268794131,30,77.80694127082825,30,1.375025422931377
43,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
44,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
45,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
46,90,78,1,-6,6.082762530298219,41.25076268794131,30,77.80694127082825,30,1.375025422931377
47,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
48,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
49,90,77,0,-1,1.0,41.25076268794131,30,77.80694127082825,30,1.375025422931377
50,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
51,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
52,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
53,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
54,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
55,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
56,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
57,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
58,,,,,,41.25076268794131,30,77.80694127082825,30,1.375025422931377
