Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,97,95,0,0,0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
1,97,95,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
2,97,95,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
3,97,95,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
4,97,95,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
5,97,94,0,-1,1.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
6,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
7,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
8,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
9,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
10,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
11,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
12,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
13,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
14,97,94,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
15,97,93,0,-1,1.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
16,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
17,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
18,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
19,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
20,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
21,97,93,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
22,97,92,0,-1,1.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
23,97,92,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
24,97,92,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
25,97,92,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
26,97,92,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
27,97,92,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
28,97,91,0,-1,1.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
29,97,91,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
30,97,91,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
31,97,91,0,0,0.0,235.31918638827153,30,19.227611541748047,30,7.843972879609051
