Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,36,90,0,0,0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
1,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
2,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
3,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
4,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
5,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
6,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
7,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
8,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
9,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
10,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
11,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
12,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
13,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
14,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
15,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
16,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
17,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
18,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
19,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
20,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
21,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
22,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
23,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
24,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
25,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
26,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
27,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
28,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
29,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
30,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
31,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
32,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
33,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
34,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
35,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
36,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
37,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
38,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
39,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
40,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
41,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
42,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
43,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
44,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
45,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
46,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
47,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
48,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
49,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
50,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
51,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
52,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
53,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
54,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
55,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
56,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
57,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
58,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
59,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
60,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
61,35,90,0,0,0.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
62,36,90,1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
63,35,90,-1,0,1.0,239.2824536650654,30,196.86731600761414,30,7.976081788835513
