Frame,Centroid_X,Centroid_Y,Movement_X (dX),Movement_Y (dY),Movement (pixels),Original_FPS,Playback_FPS,Actual_Playback_Time_s,Actual_FPS,Actual_Slowdown_Factor
0,91,61,0,0,0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
1,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
2,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
3,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
4,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
5,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
6,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
7,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
8,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
9,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
10,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
11,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
12,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
13,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
14,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
15,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
16,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
17,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
18,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
19,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
20,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
21,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
22,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
23,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
24,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
25,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
26,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
27,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
28,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
29,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
30,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
31,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
32,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
33,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
34,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
35,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
36,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
37,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
38,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
39,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
40,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
41,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
42,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
43,90,61,-1,0,1.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
44,91,61,1,0,1.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
45,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
46,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
47,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
48,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
49,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
50,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
51,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
52,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
53,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
54,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
55,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
56,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
57,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
58,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
59,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
60,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
61,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
62,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
63,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
64,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
65,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
66,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
67,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
68,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
69,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
70,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
71,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
72,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
73,91,61,0,0,0.0,225.60991363489094,30,350.84283351898193,30,7.5203304544963645
